current density,magnetic field,fx,fy,fxv2,fyv2,fx_safe,fy_safe,fxv2_safe,fyv2_safe,flaplacex,flaplacey,refinment,is_saturated,elapse_time_total,shapefunction_degree,size multiplicator ,number dof, fx_r,fy_r,fx_safe_r,fy_safe_r,flaplacex_r,flaplacey_r,is alternative current,size,size2,integral_force,integral_force2,is_periodic
1.6963e+06,1.4,-6.26126,0.000263087,-6.65268,0.000263611,-6.04003,0.000245548,-5.99276,0.00024547,-26.6957,0.000114783 ,3,0,9.70121,2,16,51605,-3.99164,0.00119477,-4.38323,0.00119012,-26.698,7.88031e-05,0,0.0015,0.0015,-18.049,-15.4555,0
1.52667e+06,1.4,-74.0815,-0.000106585,-74.4082,-0.000105805,-68.6469,-0.00010007,-68.6385,-0.000100131,-23.6086,9.56394e-06 ,3,0,8.71356,2,1,50373,65.5624,0.000134053,65.1837,0.000133442,-23.6165,9.44083e-06,0,0.0015,0.0015,-95.8439,65.6898,0
1.18741e+06,1.4,-135.915,-0.000116685,-136.111,-0.00011595,-125.97,-0.00011016,-126.028,-0.000110198,-18.1717,4.31099e-06 ,3,0,9.97065,2,0,46861,129.622,0.000130967,129.271,0.0001303,-18.1779,4.27016e-06,0,0.0015,0.0015,-166.813,143.36,0
1.52667e+06,1.4,-5.74896,0.000306197,-6.10122,0.000306194,-5.5408,0.000285461,-5.49829,0.000285444,-24.0263,9.4593e-05 ,3,0,10.0016,2,16,51605,-3.47865,0.00114471,-3.8311,0.00114005,-24.0281,6.22116e-05,0,0.0015,0.0015,-16.3739,-13.7801,0
1.35704e+06,1.4,-73.6095,-9.35046e-05,-73.897,-9.28324e-05,-68.1859,-8.78079e-05,-68.1821,-8.78598e-05,-20.9858,7.5627e-06 ,3,0,8.99078,2,1,50373,66.0369,0.000120395,65.6974,0.000119831,-20.9921,7.45342e-06,0,0.0015,0.0015,-94.1694,67.3657,0
1.01778e+06,1.4,-135.467,-9.9137e-05,-135.624,-9.85192e-05,-125.531,-9.36096e-05,-125.594,-9.36409e-05,-15.5762,3.16972e-06 ,3,0,5.241,2,0,46861,130.073,0.000113136,129.76,0.000112552,-15.5807,3.1348e-06,0,0.0015,0.0015,-165.139,145.036,0
1.35704e+06,1.4,-5.23661,0.000349673,-5.54973,0.00034917,-5.04155,0.000325731,-5.00378,0.000325772,-21.3568,7.63391e-05 ,3,0,5.78489,2,16,51605,-2.96571,0.00109502,-3.279,0.00109038,-21.3582,4.75559e-05,0,0.0015,0.0015,-14.6988,-12.1048,0
1.18741e+06,1.4,-73.1373,-8.03904e-05,-73.3856,-7.9822e-05,-67.7248,-7.55124e-05,-67.7256,-7.55556e-05,-18.3629,5.79611e-06 ,3,0,5.86536,2,1,50373,66.5113,0.000106771,66.211,0.000106258,-18.3677,5.7006e-06,0,0.0015,0.0015,-92.4948,69.0416,0
848148,1.4,-135.018,-8.15675e-05,-135.136,-8.10644e-05,-125.093,-7.70379e-05,-125.159,-7.70626e-05,-12.9804,2.20359e-06 ,3,0,5.32151,2,0,46861,130.523,9.53266e-05,130.25,9.4828e-05,-12.9836,2.17455e-06,0,0.0015,0.0015,-163.464,146.712,0
1.18741e+06,1.4,-4.72424,0.000393515,-4.9982,0.00039254,-4.54225,0.000366357,-4.50923,0.000366452,-18.6872,6.00211e-05 ,3,0,5.16873,2,16,51605,-2.45279,0.00104569,-2.72694,0.00104109,-18.6884,3.4836e-05,0,0.0015,0.0015,-13.0238,-10.4294,0
1.01778e+06,1.4,-72.665,-6.72423e-05,-72.8741,-6.67741e-05,-67.2635,-6.31836e-05,-67.269,-6.32185e-05,-15.74,4.26417e-06 ,3,0,5.38358,2,1,50373,66.9856,9.31818e-05,66.7245,9.2723e-05,-15.7435,4.18239e-06,0,0.0015,0.0015,-90.8201,70.7173,0
678518,1.4,-134.57,-6.39761e-05,-134.649,-6.35852e-05,-124.654,-6.04449e-05,-124.725,-6.04634e-05,-10.3846,1.4126e-06 ,3,0,5.38685,2,0,46861,130.974,7.75391e-05,130.74,7.71286e-05,-10.3866,1.3894e-06,0,0.0015,0.0015,-161.789,148.387,0
1.01778e+06,1.4,-4.21182,0.000437722,-4.44664,0.000436304,-4.04293,0.00040734,-4.01465,0.000407486,-16.0177,4.5639e-05 ,3,0,8.3735,2,16,51605,-1.93992,0.000996728,-2.17491,0.000992207,-16.0185,2.40519e-05,0,0.0015,0.0015,-11.3487,-8.75404,0
848148,1.4,-72.1925,-5.40604e-05,-72.3625,-5.36889e-05,-66.802,-5.08216e-05,-66.8122,-5.08486e-05,-13.1169,2.96688e-06 ,3,0,8.03982,2,1,50373,67.4597,7.96262e-05,67.2378,7.92252e-05,-13.1193,2.89879e-06,0,0.0015,0.0015,-89.1453,72.393,0
508889,1.4,-134.121,-4.6363e-05,-134.161,-4.60816e-05,-124.215,-4.38306e-05,-124.29,-4.38432e-05,-7.78864,7.96753e-07 ,3,0,6.60479,2,0,46861,131.424,5.97733e-05,131.229,5.94537e-05,-7.78977,7.79375e-07,0,0.0015,0.0015,-160.114,150.063,0
678518,1.4,-71.7199,-4.08445e-05,-71.8507,-4.05661e-05,-66.3405,-3.84263e-05,-66.3553,-3.84458e-05,-10.4937,1.90423e-06 ,3,0,4.47966,2,1,50373,67.9337,6.61046e-05,67.7509,6.5765e-05,-10.4953,1.8498e-06,0,0.0015,0.0015,-87.4704,74.0686,0
848148,1.4,-3.69938,0.000482295,-3.89504,0.000480462,-3.54357,0.000448679,-3.52004,0.000448872,-13.3482,3.31928e-05 ,3,0,4.88918,2,16,51605,-1.42708,0.000948132,-1.62292,0.000943714,-13.3487,1.52037e-05,0,0.0015,0.0015,-9.67353,-7.07872,0
